 Device Time, Longitude, Latitude,GPS Altitude(m), Bearing,GPS Speed (Meters/second),Speed (GPS)(km/h), Horizontal Dilution of Precision, G(x), G(y), G(z), G(calibrated),Engine Coolant Temperature(C),Engine RPM(rpm),Speed (OBD)(km/h),Average trip speed(whilst stopped or moving)(km/h),Average trip speed(whilst moving only)(km/h),Trip Time(Since journey start)(s),Trip Distance(km),Fuel Remaining (Calculated from vehicle profile)(%),Distance to empty (Estimated)(km),Fuel used (trip)(l),Trip average Litres/100 KM(l/100km),Litres Per 100 Kilometer(Instant)(l/100km),Litres Per 100 Kilometer(Long Term Average)(l/100km)
01-may-2015 12:42:41.380,19.40107173,44.25646795,300,347.3,10.75,38.7,12,0.79,-2.97,9.36,0.02,85,1586,40,48.19,48.64,2805,33.48,76.03,207.54,1.79,8.4,0,16.48
01-may-2015 12:42:42.328,19.40101921,44.25656673,301,343.1,11,39.6,12,2.03,-2.99,9.32,0.04,85,1533,40,48.19,48.64,2806,33.49,76.03,207.54,1.79,8.41,0,16.48
01-may-2015 12:42:43.346,19.40099949,44.25663783,301,343.4,10.5,37.8,13,3.24,-2.45,8.79,0.01,85,1484,39,48.18,48.63,2807,33.5,76.03,207.54,1.79,8.41,1.34,16.48
01-may-2015 12:42:44.312,19.400978,44.2567351,300,345.8,10.75,38.7,14,1.68,-2.45,8.97,-0.02,84,1484,37,48.18,48.63,2808,33.51,76.03,207.54,1.79,8.41,1.34,16.48
01-may-2015 12:42:45.367,19.40089309,44.25685277,300,343.2,11.5,41.4,14,-0.83,-2.74,9.48,0.03,84,1412,35,48.17,48.62,2809,33.53,76.03,207.54,1.79,8.41,1.96,16.48
01-may-2015 12:42:46.315,19.40088283,44.2569571,299,351.3,10.75,38.7,13,-1.29,-2.98,9.35,0.03,84,1324,33,48.16,48.61,2810,33.54,76.03,207.53,1.79,8.41,2.03,16.48
01-may-2015 12:42:47.320,19.40084021,44.25703655,300,350.2,10.25,36.9,14,-1.13,-2.04,9.46,0.01,84,1324,33,48.16,48.61,2810,33.54,76.03,207.53,1.79,8.41,2.03,16.48
01-may-2015 12:42:48.370,19.40081886,44.25715522,300,350.4,11,39.6,14,1.1,-1.38,8.65,-0.08,84,1324,33,48.16,48.61,2811,33.54,76.03,207.53,1.79,8.41,2.03,16.48
01-may-2015 12:42:49.350,19.40074913,44.25718327,299,335.9,8.5,30.6,13,1.65,-1.85,9.07,-0.02,84,1324,33,48.16,48.61,2812,33.54,76.03,207.53,1.79,8.41,2.03,16.48
01-may-2015 12:42:50.373,19.40069886,44.25723337,301,334.4,8.5,30.6,14,2.3,-2.29,9.73,0.06,84,1324,33,48.16,48.61,2813,33.54,76.03,207.53,1.79,8.41,2.03,16.48
01-may-2015 12:42:51.362,19.40062119,44.2572592,304,327.6,7.75,27.9,14,2.27,-2.07,9.07,0,84,1324,33,48.16,48.61,2814,33.54,76.03,207.53,1.79,8.41,2.03,16.48
01-may-2015 12:42:52.354,19.40058643,44.2573748,304,339.1,10.25,36.9,12,1.27,-1.97,9.56,0.02,84,1324,33,48.16,48.61,2815,33.54,76.03,207.53,1.79,8.41,2.03,16.48
01-may-2015 12:42:53.303,19.4005164,44.25745655,307,343.5,10.25,36.9,11,-0.22,-1.98,9.62,0.02,84,1324,33,48.16,48.61,2816,33.54,76.03,207.53,1.79,8.41,2.03,16.48
01-may-2015 12:42:54.351,19.40049357,44.25755666,305,352.1,11,39.6,11,-0.5,-2.16,9.74,0.04,84,1324,40,48.16,48.61,2818,33.54,76.03,207.53,1.79,8.41,2.03,16.48
01-may-2015 12:42:55.315,19.400439,44.25765802,306,349.3,11.75,42.3,11,-0.57,-2.21,9.95,0.06,84,1642,40,48.16,48.61,2819,33.54,76.03,207.53,1.79,8.41,0,16.48
01-may-2015 12:42:56.318,19.40039499,44.25777024,306,347.4,12,43.2,11,0.58,-2.18,9.62,0.03,84,1647,41,48.16,48.61,2820,33.56,76.02,207.53,1.79,8.41,6.01,16.48
01-may-2015 12:42:57.313,19.40034691,44.2578738,306,343,12,43.2,12,1.59,-2.04,9.48,0.02,84,1621,41,48.15,48.6,2821,33.56,76.02,207.54,1.79,8.41,3.75,16.48
01-may-2015 12:42:58.306,19.40027322,44.25796498,306,335,12.25,44.1,11,2.12,-1.9,9.43,0.02,83,1621,41,48.15,48.6,2822,33.57,76.02,207.57,1.79,8.4,6.03,16.48
01-may-2015 12:42:59.366,19.40022368,44.25807901,305,337.3,12.5,45,12,2.36,-2.2,9.35,0.03,83,1578,40,48.15,48.6,2823,33.58,76.02,207.58,1.79,8.41,2.5,16.48
01-may-2015 12:43:00.310,19.40019203,44.25819925,305,342.7,12.75,45.9,13,2.8,-2.31,9.07,0.01,83,1516,39,48.14,48.59,2824,33.59,76.02,207.58,1.79,8.4,4.16,16.48
01-may-2015 12:43:01.361,19.40020247,44.25828305,306,349.1,11.75,42.3,13,3.07,-1.84,9.47,0.05,83,1516,38,48.14,48.59,2825,33.6,76.01,207.59,1.79,8.4,11.31,16.48
01-may-2015 12:43:02.317,19.40018006,44.25837272,307,352.4,11,39.6,12,2.79,-1.3,9.46,0.03,83,1457,36,48.13,48.58,2826,33.62,76.01,207.58,1.8,8.4,19.29,16.48
01-may-2015 12:43:03.306,19.40019135,44.25846123,308,358.3,10.75,38.7,12,2.51,-1.25,9.78,0.06,83,1445,36,48.13,48.58,2827,33.63,76,207.56,1.8,8.41,20.17,16.48
01-may-2015 12:43:04.330,19.40022783,44.2585357,308,8.7,10,36,13,2.25,-1.09,9.58,0.03,83,1451,36,48.12,48.57,2828,33.64,76,207.56,1.8,8.41,20.17,16.48
01-may-2015 12:43:05.309,19.40029037,44.2585892,311,22.4,9.25,33.3,13,1.46,-1.02,9.55,0.01,83,1459,37,48.12,48.57,2829,33.65,75.99,207.54,1.8,8.41,20.25,16.48
01-may-2015 12:43:06.329,19.40034357,44.25864089,312,29.5,8.5,30.6,13,0.84,-1.3,9.63,0.01,83,1443,36,48.11,48.56,2830,33.66,75.98,207.52,1.81,8.41,19.99,16.48
01-may-2015 12:43:07.307,19.40049938,44.25875586,312,38.7,11,39.6,12,0.19,-0.89,9.31,-0.03,83,1391,36,48.11,48.56,2831,33.66,75.98,207.5,1.81,8.41,14.14,16.48
01-may-2015 12:43:08.315,19.4006149,44.25880827,313,42.5,11,39.6,12,0.56,-0.96,9.35,-0.04,83,1362,35,48.11,48.55,2832,33.67,75.97,207.49,1.81,8.41,15.15,16.48
01-may-2015 12:43:09.312,19.40072897,44.2588755,312,43.6,11,39.6,12,0.39,-0.95,9.32,-0.03,83,1348,34,48.1,48.54,2833,33.69,75.97,207.48,1.81,8.42,15.56,16.48
01-may-2015 12:43:10.366,19.4008292,44.2589468,314,43.5,11,39.6,12,-0.31,-0.81,9.78,0.02,83,1404,34,48.1,48.54,2834,33.69,75.96,207.46,1.82,8.42,23.29,16.48
01-may-2015 12:43:11.312,19.40092104,44.25902988,314,41.7,10.75,38.7,12,0.04,-0.88,9.59,0,83,1484,35,48.09,48.53,2835,33.7,75.95,207.43,1.82,8.42,25.66,16.48
01-may-2015 12:43:12.307,19.40097295,44.25911479,314,36.5,10.75,38.7,12,-0.51,-0.89,9.63,0.01,83,1570,37,48.08,48.53,2836,33.71,75.94,207.41,1.83,8.42,24.11,16.48
01-may-2015 12:43:13.316,19.40104919,44.25918038,314,32.2,10.75,38.7,12,0.03,-0.92,9.56,0,83,1570,39,48.08,48.53,2837,33.72,75.94,207.38,1.83,8.43,20.35,16.48
01-may-2015 12:43:14.351,19.40110521,44.2592764,313,28.4,10.75,38.7,12,0.67,-1.26,9.34,-0.02,83,1662,42,48.08,48.52,2838,33.74,75.94,207.38,1.83,8.43,20.35,16.48
01-may-2015 12:43:15.313,19.40113341,44.25939753,315,19.8,11.75,42.3,12,0.8,-1.66,8.86,-0.06,83,1730,43,48.08,48.52,2839,33.75,75.93,207.36,1.83,8.43,15.93,16.48
01-may-2015 12:43:16.311,19.40117091,44.2594945,316,19.4,12.25,44.1,11,0.84,-1.91,8.72,-0.07,83,1746,44,48.07,48.52,2840,33.76,75.93,207.35,1.83,8.43,9.23,16.48
01-may-2015 12:43:17.336,19.40120594,44.25960482,319,17.9,12.75,45.9,10,1.32,-2.82,9.12,0,84,1760,44,48.07,48.52,2841,33.78,75.92,207.35,1.83,8.42,3.41,16.47
01-may-2015 12:43:18.307,19.40125885,44.25972743,321,17.4,13,46.8,10,1.39,-2.57,9.45,0.01,84,1715,43,48.07,48.51,2842,33.79,75.92,207.35,1.83,8.42,0,16.47
01-may-2015 12:43:19.320,19.40129844,44.25984423,323,17.9,12.75,45.9,10,1.95,-2.32,9.9,0.07,84,1680,43,48.07,48.51,2843,33.79,75.92,207.39,1.83,8.43,2.28,16.47
01-may-2015 12:43:20.305,19.40134667,44.25994518,323,20.6,12.5,45,10,2.1,-1.68,9,-0.02,84,1663,42,48.07,48.51,2844,33.81,75.92,207.38,1.84,8.42,6.63,16.47
01-may-2015 12:43:21.314,19.40140053,44.26004577,324,20.7,12.5,45,11,0.08,-2.07,9.31,-0.01,84,1592,41,48.06,48.51,2845,33.82,75.92,207.39,1.84,8.42,7.93,16.47
01-may-2015 12:43:22.311,19.40146685,44.26016164,324,23.2,12.75,45.9,11,-1.05,-2.4,9.22,0,84,1442,40,48.06,48.5,2846,33.83,75.92,207.39,1.84,8.43,2.71,16.47
01-may-2015 12:43:23.392,19.40154495,44.26025238,324,26.7,12.25,44.1,11,-2.1,-2.66,9.04,0,84,1314,36,48.06,48.5,2847,33.84,75.91,207.39,1.84,8.42,3.25,16.47
01-may-2015 12:43:24.306,19.40160711,44.26032286,324,26.5,11.25,40.5,12,-1.9,-2.14,8.7,-0.05,84,1314,33,48.05,48.49,2848,33.85,75.91,207.39,1.84,8.42,3.25,16.47
01-may-2015 12:43:25.360,19.40155534,44.26039556,325,358.3,9.25,33.3,10,0.1,-2.57,9.16,-0.01,84,1225,31,48.04,48.48,2849,33.86,75.91,207.42,1.84,8.42,4.31,16.47
01-may-2015 12:43:26.306,19.40152738,44.26047885,325,348.5,9.75,35.1,10,3.43,-2.59,8.57,0,84,1276,32,48.03,48.48,2850,33.87,75.91,207.45,1.84,8.42,2.66,16.47
01-may-2015 12:43:27.309,19.40147961,44.26053117,325,336.5,9.5,34.2,10,3.96,-2.52,8.42,0,84,1274,32,48.03,48.47,2851,33.88,75.91,207.45,1.84,8.42,0,16.47
01-may-2015 12:43:28.314,19.40145467,44.26060654,326,347.7,9.25,33.3,10,3.69,-2.04,9.01,0.03,84,1355,33,48.02,48.46,2852,33.89,75.91,207.45,1.84,8.42,1.33,16.47
01-may-2015 12:43:29.318,19.40143497,44.26069418,326,358.8,9.25,33.3,11,2.34,-1.42,9.82,0.06,84,1542,33,48.02,48.46,2853,33.89,75.9,207.43,1.84,8.42,16.88,16.47
01-may-2015 12:43:30.380,19.40147722,44.26076242,327,11.8,8.5,30.6,12,2.33,-1.19,9.58,0.03,84,1542,38,48.02,48.46,2854,33.9,75.89,207.4,1.85,8.43,26.5,16.47
01-may-2015 12:43:31.311,19.4015177,44.26084779,326,17.7,9.25,33.3,13,1.91,-2.43,8.96,-0.01,84,1775,44,48.02,48.46,2855,33.92,75.88,207.37,1.85,8.43,22.89,16.47
01-may-2015 12:43:32.361,19.40163749,44.26093789,326,33.5,10.75,38.7,13,1.14,-1.64,8.91,-0.05,84,1687,46,48.01,48.46,2856,33.93,75.88,207.37,1.85,8.42,2.83,16.46
01-may-2015 12:43:33.318,19.40175858,44.26104465,325,40.1,12.25,44.1,13,1.3,-1.52,9.25,-0.02,84,1240,45,48.01,48.45,2857,33.94,75.88,207.37,1.85,8.42,2.83,16.46
01-may-2015 12:43:34.362,19.40191876,44.26114823,324,44.8,13.5,48.6,12,2.2,-2.09,9.45,0.03,84,1305,47,48.01,48.45,2858,33.96,75.87,207.39,1.86,8.42,14.54,16.46
01-may-2015 12:43:35.336,19.40205904,44.26122547,325,50.2,14,50.4,12,2.06,-2.45,9.26,0.02,84,1323,47,48.01,48.45,2859,33.96,75.87,207.39,1.86,8.42,4.27,16.46
01-may-2015 12:43:36.309,19.40219605,44.26130144,323,52.5,14.25,51.3,12,2.47,-2.39,8.96,0,84,1323,48,48.01,48.45,2860,33.98,75.87,207.41,1.86,8.42,1.49,16.46
01-may-2015 12:43:37.370,19.402315,44.26138378,321,57.8,13.5,48.6,12,3.74,-2.08,8.71,0.02,84,1257,46,48.01,48.45,2861,34,75.87,207.41,1.86,8.42,1.41,16.46
01-may-2015 12:43:38.316,19.40246431,44.2614404,322,59.1,13.25,47.7,12,2.21,-1.62,9.21,0,84,1209,44,48.01,48.45,2862,34.01,75.86,207.39,1.86,8.42,14.18,16.46
01-may-2015 12:43:39.318,19.40263003,44.26147175,322,66.3,12,43.2,13,1.27,-1.88,9.32,0,85,1215,44,48.01,48.45,2863,34.02,75.86,207.39,1.86,8.42,14.18,16.46
01-may-2015 12:43:40.315,19.40279105,44.26146344,323,81.3,11.5,41.4,12,1.57,-2.23,9.07,-0.02,85,1244,45,48.01,48.45,2864,34.03,75.86,207.38,1.86,8.42,13.05,16.46
01-may-2015 12:43:41.307,19.40296471,44.26146181,324,86.6,12.25,44.1,12,-0.41,-2.8,9.28,0.01,85,1228,44,48.01,48.44,2865,34.05,75.86,207.38,1.86,8.43,1.85,16.46
01-may-2015 12:43:42.316,19.4031172,44.26145862,325,90.5,12.25,44.1,12,-1.63,-3.54,9.2,0.04,85,1162,42,48,48.44,2866,34.06,75.86,207.38,1.86,8.43,0,16.46
01-may-2015 12:43:43.314,19.40327284,44.26145773,325,87.5,12,43.2,12,-2.97,-3.79,9.3,0.09,85,1015,36,48,48.44,2867,34.07,75.86,207.38,1.86,8.43,0,16.46
01-may-2015 12:43:44.317,19.40336759,44.26152156,323,72.1,10.25,36.9,11,-2.6,-1.94,10.02,0.09,85,1289,32,47.99,48.43,2868,34.08,75.86,207.38,1.86,8.43,0,16.46
01-may-2015 12:43:45.309,19.40346043,44.26156693,322,59.3,9.25,33.3,12,-1.03,-1.11,9.78,0.03,85,1271,32,47.98,48.42,2869,34.09,75.85,207.37,1.87,8.43,19.54,16.46
01-may-2015 12:43:46.318,19.40349735,44.26165839,321,37.7,8.75,31.5,12,-0.47,-0.73,9.56,0,85,1344,33,47.98,48.42,2870,34.1,75.84,207.34,1.87,8.44,26.05,16.46
01-may-2015 12:43:47.322,19.40356931,44.26170747,321,35.1,8.5,30.6,13,0.83,-0.82,9.28,-0.02,85,1344,33,47.98,48.42,2870,34.1,75.84,207.34,1.87,8.44,26.05,16.46
01-may-2015 12:43:48.337,19.40360413,44.26179535,322,23.9,9.25,33.3,13,2.01,-1.24,9.13,-0.07,85,1344,33,47.98,48.42,2871,34.1,75.84,207.34,1.87,8.44,26.05,16.46
01-may-2015 12:43:49.364,19.40366767,44.26186027,324,26.1,9.25,33.3,14,1.09,-1.58,9.68,0.01,85,1344,33,47.98,48.42,2872,34.1,75.84,207.34,1.87,8.44,26.05,16.46
01-may-2015 12:43:50.297,19.40366382,44.26198959,324,10.7,11.25,40.5,13,0.73,-2.07,8.95,-0.04,85,1344,33,47.98,48.42,2874,34.1,75.8,207.23,1.89,8.44,22.04,16.46
01-may-2015 12:43:51.316,19.40368037,44.26208157,326,10.2,11.25,40.5,14,0.8,-2.66,8.85,-0.04,85,1344,33,47.98,48.42,2874,34.1,75.8,207.23,1.89,8.44,22.04,16.46
01-may-2015 12:43:52.299,19.40367186,44.2621939,327,7.2,11.5,41.4,15,1.05,-2.76,9.08,-0.01,85,1344,33,47.98,48.42,2875,34.1,75.8,207.23,1.89,8.44,22.04,16.46
01-may-2015 12:43:53.305,19.40375887,44.26225861,329,21.5,10.75,38.7,14,2.64,-1.6,8.86,-0.02,85,1344,33,47.98,48.42,2876,34.1,75.8,207.23,1.89,8.44,22.04,16.46
01-may-2015 12:43:54.311,19.40382547,44.26234556,330,22.5,10.75,38.7,15,2.21,-1.77,9.34,0.02,85,1310,33,47.98,48.42,2878,34.1,75.78,207.17,1.9,8.44,17.35,16.46
01-may-2015 12:43:55.298,19.4039168,44.26238221,330,31.7,10,36,14,4.35,5.95,6.62,0.03,85,1382,32,47.97,48.41,2879,34.1,75.78,207.16,1.9,8.44,10.05,16.46
01-may-2015 12:43:56.304,19.40398201,44.2624614,329,38.1,10.25,36.9,14,-1.09,7.68,5.94,0.01,85,1437,34,47.96,48.4,2880,34.11,75.78,207.16,1.9,8.44,8.75,16.46
01-may-2015 12:43:57.298,19.4040881,44.26252655,329,46.4,10.5,37.8,14,-2.62,7.32,6.63,0.06,85,1437,36,47.96,48.4,2881,34.12,75.77,207.15,1.9,8.44,13.96,16.46
01-may-2015 12:43:58.936,19.40434056,44.26266548,328,50.9,11.75,42.3,17,-1.7,6.25,7.26,0.01,85,1603,40,47.95,48.39,2883,34.14,75.77,207.15,1.9,8.44,5.19,16.46
01-may-2015 12:43:59.953,19.40449997,44.26270591,328,56.9,12.25,44.1,16,0.76,7.62,5.02,-0.05,85,1631,41,47.95,48.39,2884,34.15,75.77,207.17,1.9,8.44,2.27,16.46
01-may-2015 12:44:00.916,19.40461692,44.26271213,327,62.9,11,39.6,18,-0.15,7.42,7.37,0.09,85,1669,41,47.95,48.38,2885,34.17,75.77,207.16,1.91,8.44,2.98,16.45
01-may-2015 12:44:01.934,19.40475586,44.26275685,327,65.2,11.75,42.3,21,-1.65,8.81,4.4,0.04,85,1675,42,47.94,48.38,2886,34.18,75.77,207.16,1.91,8.44,0,16.45
01-may-2015 12:44:02.924,19.40488702,44.26284057,327,60,12,43.2,23,-1.65,9.25,2.71,0.02,85,1686,42,47.94,48.38,2887,34.19,75.77,207.16,1.91,8.44,0,16.45
01-may-2015 12:44:03.961,19.4050467,44.2628619,327,67.9,12,43.2,22,-1.6,4.16,4.06,-0.37,85,1721,42,47.94,48.38,2888,34.19,75.77,207.16,1.91,8.44,0,16.45
01-may-2015 12:44:04.985,19.40518268,44.26289648,327,70.2,11.5,41.4,22,-6.25,5.64,5.11,0.02,85,812,43,47.94,48.37,2889,34.21,75.77,207.16,1.91,8.44,0,16.45
01-may-2015 12:44:05.972,19.4053665,44.26288168,328,78.5,12,43.2,21,-3.42,9.44,5.19,0.17,85,812,41,47.94,48.37,2890,34.22,75.76,207.21,1.91,8.44,1.42,16.45
01-may-2015 12:44:06.953,19.40546911,44.26293434,328,71.5,11.75,42.3,18,-2.42,7.12,6.82,0.05,85,894,38,47.93,48.37,2891,34.23,75.76,207.21,1.91,8.44,1.24,16.45
01-may-2015 12:44:07.963,19.40565109,44.26297736,324,72.7,12.25,44.1,20,-0.85,7.02,6.95,0.03,85,938,37,47.93,48.36,2892,34.24,75.76,207.21,1.91,8.44,1.24,16.45
01-may-2015 12:44:08.917,19.40570772,44.26302041,326,55,10.5,37.8,20,-0.17,7.26,5.79,-0.03,85,946,37,47.92,48.36,2893,34.25,75.76,207.21,1.91,8.45,0,16.45
01-may-2015 12:44:09.967,19.40582839,44.26307019,325,56.2,10.25,36.9,21,-3.44,8.46,3.07,0,85,965,34,47.92,48.35,2894,34.26,75.76,207.21,1.91,8.45,0,16.45
01-may-2015 12:44:10.986,19.40594063,44.26312654,325,56.3,11,39.6,23,-4.14,9.09,3.71,0.11,85,1290,32,47.91,48.34,2895,34.27,75.76,207.21,1.91,8.45,1.89,16.45
01-may-2015 12:44:11.964,19.40604442,44.26318075,325,56.9,10.5,37.8,25,-3.6,8.17,1.29,-0.06,85,1279,32,47.9,48.34,2896,34.28,75.76,207.19,1.91,8.45,17.16,16.45
01-may-2015 12:44:12.974,19.40612748,44.26321324,325,57,9.25,33.3,26,0.21,8.67,4.4,0.01,85,1330,32,47.9,48.34,2896,34.28,75.75,207.17,1.91,8.45,17.17,16.45
01-may-2015 12:44:13.968,19.40620484,44.26323962,325,61.7,8,28.8,27,1.39,7.94,4.94,-0.02,85,1330,33,47.9,48.33,2898,34.29,75.74,207.15,1.92,8.46,19.02,16.45
01-may-2015 12:44:15.005,19.40633856,44.26323072,325,75.9,7.75,27.9,28,0.34,9.16,3.25,0.01,85,1452,36,47.89,48.32,2899,34.31,75.73,207.13,1.92,8.46,28.5,16.45
01-may-2015 12:44:15.969,19.40644152,44.2631836,325,88.3,7.5,27,28,3.62,10.3,10.47,0.56,85,1636,40,47.89,48.32,2900,34.32,75.73,207.13,1.92,8.46,28.5,16.45
01-may-2015 12:44:16.974,19.40667006,44.26307597,327,104.6,11,39.6,20,-2.34,7.51,9.87,0.31,85,1147,42,47.88,48.32,2901,34.33,75.73,207.1,1.92,8.46,15.57,16.45
01-may-2015 12:44:17.912,19.40683179,44.26302944,330,104.3,11.25,40.5,17,-7.77,5.47,-0.19,-0.01,85,1150,41,47.88,48.31,2902,34.34,75.72,207.09,1.93,8.46,15.52,16.45
01-may-2015 12:44:18.911,19.4070242,44.26297209,331,108.3,12.5,45,18,-7.6,5.7,-0.45,-0.01,85,1121,41,47.88,48.31,2903,34.35,75.72,207.08,1.93,8.46,9.48,16.45
01-may-2015 12:44:19.984,19.40718945,44.26293105,331,106,12,43.2,18,-0.09,14.2,-0.14,0.47,85,1079,39,47.88,48.31,2904,34.37,75.72,207.08,1.93,8.46,2.76,16.45
01-may-2015 12:44:20.975,19.40733192,44.26288513,332,107.1,12,43.2,17,-5.26,1.33,-1.67,0.21,85,894,38,47.87,48.3,2905,34.38,75.71,207.07,1.93,8.46,11.75,16.45
01-may-2015 12:44:21.914,19.40750414,44.26290136,330,102.6,11.75,42.3,18,-8.33,4.8,-1.13,0,85,1407,38,47.87,48.3,2906,34.38,75.71,207.07,1.93,8.47,0,16.45
01-may-2015 12:44:22.941,19.40763763,44.2629043,330,97.8,11,39.6,20,-7.66,6.58,-0.31,0.05,85,1351,36,47.87,48.3,2907,34.39,75.71,207.07,1.93,8.47,0,16.45
01-may-2015 12:44:23.990,19.40769199,44.26295612,329,93,9,32.4,18,-9.44,6.23,2.62,0.2,85,1351,34,47.86,48.29,2908,34.4,75.71,207.07,1.93,8.47,0,16.45
01-may-2015 12:44:24.973,19.40778761,44.26302502,330,80.4,8.75,31.5,16,-8.18,6.31,1.99,0.09,85,1272,32,47.85,48.28,2908,34.41,75.71,207.07,1.93,8.47,0,16.45
01-may-2015 12:44:25.935,19.40790468,44.26301205,331,81.8,8.5,30.6,16,-8.52,5.69,0.38,0.06,85,1267,30,47.85,48.28,2910,34.42,75.71,207.08,1.93,8.47,1.45,16.45
01-may-2015 12:44:26.972,19.40796614,44.26306777,332,53.5,7.5,27,16,-8.24,5.38,-1.09,0.03,85,1331,33,47.84,48.27,2911,34.44,75.7,207.06,1.93,8.47,20.07,16.45
01-may-2015 12:44:27.949,19.40802336,44.26311212,333,40.2,7.5,27,16,-7.84,5.44,-0.9,0,85,1434,36,47.83,48.27,2912,34.45,75.7,207.05,1.93,8.47,10.23,16.45
01-may-2015 12:44:28.979,19.408092,44.2631563,333,40.5,8.75,31.5,17,-7.97,6.49,-1.4,0.09,85,1434,36,47.83,48.27,2913,34.45,75.7,207.05,1.94,8.47,2.51,16.45
01-may-2015 12:44:29.972,19.40816612,44.2632177,334,38.8,9,32.4,18,-8.37,5.82,-0.84,0.06,85,1470,37,47.83,48.26,2914,34.46,75.7,207.05,1.94,8.47,3.96,16.45
01-may-2015 12:44:31.002,19.40823684,44.26327734,334,39.1,9,32.4,20,-7.24,6.81,-2.25,0.03,85,1444,36,47.82,48.26,2915,34.47,75.7,207.05,1.94,8.47,3.96,16.45
01-may-2015 12:44:32.951,19.40839954,44.26341986,334,39.9,9.5,34.2,21,-7.2,5.93,-0.35,-0.03,85,1272,32,47.81,48.24,2917,34.49,75.69,207.1,1.94,8.46,2.9,16.44
01-may-2015 12:44:33.962,19.40846457,44.2635239,333,35.2,9,32.4,18,-7.7,5.56,0.11,-0.01,85,1272,32,47.81,48.24,2917,34.49,75.69,207.15,1.94,8.46,2.16,16.44
01-may-2015 12:44:35.012,19.40847279,44.26360883,335,23.3,8.25,29.7,17,-7.28,6.36,0.21,0,85,1185,30,47.8,48.23,2919,34.51,75.69,207.15,1.94,8.46,2.16,16.44
01-may-2015 12:44:35.952,19.40851083,44.26367509,335,21.2,7.5,27,19,-7.68,6.6,-1.29,0.06,85,1214,30,47.8,48.23,2920,34.52,75.69,207.14,1.94,8.45,3.16,16.44
01-may-2015 12:44:36.972,19.40858456,44.26366942,336,19.5,8.5,30.6,15,-8.38,5.53,-1.07,0.06,85,1195,30,47.79,48.22,2921,34.53,75.69,207.14,1.94,8.46,0,16.44
01-may-2015 12:44:37.971,19.40861016,44.26375126,336,27.2,8.5,30.6,14,-9.07,5.79,-0.15,0.12,85,1152,30,47.79,48.22,2922,34.53,75.69,207.14,1.94,8.46,0,16.44
01-may-2015 12:44:38.962,19.40871189,44.26377643,337,48.7,7.75,27.9,14,-7.76,4.46,-4.13,0.02,85,1137,28,47.78,48.21,2923,34.54,75.69,207.18,1.94,8.46,13.62,16.44
01-may-2015 12:44:39.962,19.40877592,44.26382239,336,57.6,8,28.8,14,-8.59,5.27,-1.51,-0.01,85,1137,28,47.77,48.2,2924,34.54,75.68,207.16,1.94,8.46,17.63,16.44
01-may-2015 12:44:40.922,19.40885241,44.26383427,337,66.2,7.5,27,14,-8.7,4.55,0.5,0.02,85,1199,30,47.77,48.19,2925,34.55,75.68,207.15,1.95,8.46,19.24,16.44
01-may-2015 12:44:41.963,19.40894752,44.26386159,337,68.9,7.75,27.9,15,-7.56,6.28,-1.07,0.03,85,1285,32,47.76,48.19,2926,34.56,75.68,207.15,1.95,8.46,19.24,16.44
01-may-2015 12:44:42.922,19.40906652,44.26391454,336,67.8,8.75,31.5,16,-9.3,4.59,0.87,0.08,85,1407,35,47.75,48.18,2927,34.57,75.67,207.13,1.95,8.46,15.86,16.44
01-may-2015 12:44:43.953,19.40923275,44.26391233,338,76.8,10.75,38.7,15,-8.19,5.44,-0.68,0.02,85,1494,37,47.75,48.18,2928,34.58,75.67,207.12,1.95,8.47,13.88,16.44
01-may-2015 12:44:45.010,19.40937682,44.2639396,341,71.3,10.75,38.7,14,-8.37,5.22,0.16,0.03,85,1516,38,47.74,48.17,2929,34.59,75.67,207.12,1.95,8.47,8.49,16.44
01-may-2015 12:44:45.972,19.40949372,44.26399402,341,61.9,10,36,14,-7.51,5.06,0.29,0.01,85,1470,38,47.74,48.17,2930,34.59,75.66,207.12,1.95,8.46,5.77,16.44
01-may-2015 12:44:46.964,19.40963383,44.26404885,342,56.9,10.5,37.8,14,-8.64,5.82,0.05,0.08,85,1470,37,47.74,48.17,2931,34.61,75.66,207.13,1.95,8.46,5.08,16.44
01-may-2015 12:44:47.932,19.40971852,44.26410178,340,48.1,10.25,36.9,14,-7.77,5.66,-1.21,0.04,85,1392,35,47.73,48.16,2931,34.62,75.66,207.13,1.95,8.46,5.08,16.44
01-may-2015 12:44:48.988,19.40975958,44.2642021,340,31.8,10,36,13,-7.81,5.76,-1.47,0.02,85,1392,35,47.73,48.16,2932,34.62,75.66,207.13,1.95,8.46,5.08,16.44
01-may-2015 12:44:49.924,19.40980154,44.2642749,343,19.8,9.75,35.1,13,-6.91,6.43,-1.61,0.02,85,1392,35,47.73,48.16,2933,34.62,75.66,207.13,1.95,8.46,5.08,16.44
01-may-2015 12:44:50.975,19.40984973,44.26436087,342,16.8,9.5,34.2,13,-7.88,6.09,-2.29,0.06,85,1392,35,47.73,48.16,2934,34.62,75.66,207.13,1.95,8.46,5.08,16.44
01-may-2015 12:44:51.921,19.40988284,44.26445184,341,22.5,9.5,34.2,12,-8.6,6.37,-2.65,0.06,85,1392,35,47.73,48.16,2935,34.62,75.64,207.1,1.96,8.46,10.82,16.44
